,Recipients,Sends,Deliveries,Opens,Conversions,Send Rate,Delivery Rate,Open Rate,Conversion Rate
1393,2190.0,2015.0,1797.0,817.0,91.0,0.9200913242009132,0.8918114143920596,0.454646633277685,0.11138310893512852
1394,2768.0,2547.0,2332.0,1085.0,124.0,0.9201589595375722,0.9155869650569297,0.4652658662092624,0.11428571428571428
1395,2508.0,2007.0,1827.0,779.0,114.0,0.8002392344497608,0.9103139013452914,0.42638204707170224,0.14634146341463414
1396,3701.0,3405.0,3110.0,1787.0,297.0,0.920021615779519,0.9133627019089574,0.5745980707395498,0.16620033575825405
1397,3647.0,3355.0,3022.0,1623.0,204.0,0.9199341924869756,0.9007451564828614,0.5370615486432826,0.1256931608133087
1398,2205.0,1754.0,1608.0,480.0,67.0,0.7954648526077097,0.9167616875712656,0.29850746268656714,0.13958333333333334
1399,2366.0,1678.0,1535.0,492.0,60.0,0.7092138630600169,0.9147794994040525,0.3205211726384365,0.12195121951219512
1400,1227.0,1047.0,967.0,463.0,63.0,0.8533007334963325,0.9235912129894938,0.4788004136504654,0.13606911447084233
1401,2594.0,2386.0,2204.0,1135.0,101.0,0.9198149575944488,0.9237217099748533,0.51497277676951,0.08898678414096917
1402,2529.0,1959.0,1813.0,911.0,90.0,0.7746144721233689,0.925472179683512,0.5024820739106454,0.09879253567508232
1403,3317.0,3051.0,2708.0,1352.0,197.0,0.9198070545673802,0.8875778433300557,0.49926144756277696,0.14571005917159763
1404,3035.0,2677.0,2408.0,1222.0,163.0,0.8820428336079077,0.8995143817706388,0.5074750830564784,0.13338788870703763
1405,2354.0,2166.0,2051.0,814.0,53.0,0.9201359388275276,0.9469067405355494,0.3968795709410044,0.06511056511056511
1406,2494.0,2295.0,2081.0,908.0,92.0,0.9202085004009624,0.9067538126361656,0.4363286881307064,0.1013215859030837
1407,2647.0,2432.0,2244.0,1076.0,148.0,0.9187759727993955,0.9226973684210527,0.47950089126559714,0.137546468401487
1408,1817.0,1671.0,1488.0,868.0,141.0,0.9196477710511832,0.8904847396768402,0.5833333333333334,0.16244239631336405
1409,2737.0,2518.0,2297.0,1114.0,110.0,0.9199853854585313,0.9122319301032565,0.4849804092294297,0.09874326750448834
1410,2038.0,1875.0,1731.0,549.0,81.0,0.9200196270853778,0.9232,0.317157712305026,0.14754098360655737
1411,5384.0,4953.0,4527.0,2742.0,253.0,0.9199479940564635,0.9139915202907329,0.6056991385023194,0.09226841721371262
1412,2381.0,2191.0,1998.0,995.0,117.0,0.9202015959680806,0.9119123687813784,0.497997997997998,0.11758793969849246
1413,4329.0,3855.0,3409.0,1421.0,118.0,0.8905058905058905,0.8843060959792477,0.41683778234086244,0.08304011259676285
1414,2491.0,2292.0,2088.0,789.0,85.0,0.9201124046567644,0.9109947643979057,0.37787356321839083,0.10773130544993663
1415,3154.0,2901.0,2547.0,1181.0,109.0,0.9197844007609385,0.8779731127197518,0.4636827640361209,0.09229466553767993
1416,3129.0,2587.0,2419.0,1061.0,103.0,0.8267817193991691,0.9350599149594124,0.4386109962794543,0.09707822808671066
1417,1617.0,1488.0,1377.0,737.0,69.0,0.9202226345083488,0.9254032258064516,0.5352214960058097,0.09362279511533243
1418,2439.0,2244.0,2030.0,994.0,102.0,0.9200492004920049,0.9046345811051694,0.4896551724137931,0.10261569416498995
1419,1822.0,1677.0,1516.0,452.0,42.0,0.920417124039517,0.9039952295766249,0.29815303430079154,0.09292035398230089
1420,1912.0,1494.0,1380.0,872.0,70.0,0.7813807531380753,0.9236947791164659,0.6318840579710145,0.08027522935779817
1421,2245.0,2065.0,1827.0,724.0,81.0,0.9198218262806236,0.8847457627118644,0.39627805145046524,0.11187845303867404
1422,2786.0,2056.0,1889.0,1315.0,193.0,0.7379755922469491,0.9187743190661478,0.6961355214399153,0.1467680608365019
1423,2807.0,2583.0,2298.0,1175.0,149.0,0.9201995012468828,0.8896631823461092,0.5113141862489121,0.12680851063829787
1424,1958.0,1761.0,1608.0,702.0,89.0,0.8993871297242084,0.9131175468483816,0.43656716417910446,0.1267806267806268
1425,2351.0,1954.0,1767.0,728.0,93.0,0.8311356869417269,0.9042988741044012,0.4119977362761743,0.12774725274725274
1426,1929.0,1270.0,1200.0,471.0,60.0,0.6583722135821669,0.9448818897637795,0.3925,0.12738853503184713
1427,3963.0,2955.0,2617.0,1618.0,272.0,0.7456472369417109,0.8856175972927242,0.6182651891478792,0.1681087762669963
1428,4196.0,3861.0,3553.0,1859.0,186.0,0.9201620591039085,0.9202279202279202,0.5232198142414861,0.10005379236148466
1429,3227.0,2670.0,2424.0,1488.0,200.0,0.82739386427022,0.9078651685393259,0.6138613861386139,0.13440860215053763
1430,2912.0,2679.0,2394.0,961.0,94.0,0.9199862637362637,0.8936170212765957,0.4014202172096909,0.09781477627471384
1431,1627.0,1042.0,969.0,427.0,61.0,0.6404425322679779,0.9299424184261037,0.4406604747162023,0.14285714285714285
1432,2955.0,2719.0,2467.0,898.0,101.0,0.9201353637901861,0.9073188672305995,0.3640048642075395,0.11247216035634744
1433,5032.0,3901.0,3549.0,1696.0,154.0,0.7752384737678856,0.9097667264803897,0.47788109326570866,0.09080188679245282
1434,1616.0,1163.0,1067.0,305.0,26.0,0.7196782178217822,0.9174548581255374,0.2858481724461106,0.08524590163934426
1435,1287.0,1184.0,1063.0,456.0,46.0,0.9199689199689199,0.8978040540540541,0.42897460018814676,0.10087719298245613
1436,2751.0,2531.0,2319.0,1067.0,160.0,0.9200290803344239,0.9162386408534177,0.4601121172919362,0.14995313964386128
1437,3072.0,2578.0,2267.0,1093.0,97.0,0.8391927083333334,0.8793638479441428,0.48213498014997797,0.08874656907593778
1438,4453.0,4097.0,3656.0,1547.0,169.0,0.9200538962497193,0.8923602636075177,0.42314004376367614,0.1092436974789916
1439,3485.0,3206.0,2909.0,1415.0,272.0,0.9199426111908178,0.9073611977542109,0.48642145067033343,0.192226148409894
1440,2986.0,1682.0,1529.0,531.0,52.0,0.5632953784326858,0.9090368608799049,0.34728580771746237,0.09792843691148775
1441,2339.0,1905.0,1720.0,621.0,67.0,0.814450619923044,0.9028871391076115,0.36104651162790696,0.10789049919484701
1442,2433.0,1571.0,1477.0,500.0,78.0,0.64570489108097,0.9401654996817314,0.33852403520649965,0.156
1443,2702.0,2486.0,2231.0,866.0,74.0,0.920059215396003,0.8974255832662912,0.38816674137158225,0.08545034642032333
1444,3396.0,3124.0,2911.0,1765.0,207.0,0.9199057714958775,0.9318181818181818,0.6063208519409138,0.11728045325779037
1445,3565.0,3280.0,3065.0,1552.0,149.0,0.9200561009817672,0.9344512195121951,0.5063621533442088,0.09600515463917526
1446,2416.0,1872.0,1736.0,692.0,84.0,0.7748344370860927,0.9273504273504274,0.3986175115207373,0.12138728323699421
1447,3331.0,2744.0,2509.0,1133.0,163.0,0.8237766436505554,0.9143586005830904,0.45157433240334793,0.14386584289496912
1448,2064.0,1899.0,1647.0,632.0,66.0,0.9200581395348837,0.8672985781990521,0.38372799028536736,0.10443037974683544
1449,2686.0,2442.0,2265.0,1382.0,167.0,0.9091586001489204,0.9275184275184275,0.6101545253863134,0.12083936324167872
1450,2179.0,1730.0,1618.0,767.0,102.0,0.7939421753097752,0.9352601156069364,0.47404202719406674,0.13298565840938723
1451,2860.0,2631.0,2361.0,1070.0,86.0,0.91993006993007,0.8973774230330672,0.4531977975434138,0.08037383177570094
1452,1421.0,1307.0,1159.0,728.0,95.0,0.9197748064743139,0.8867635807192042,0.6281276962899051,0.1304945054945055
1453,3788.0,3482.0,3163.0,1392.0,197.0,0.9192185850052799,0.908385985066054,0.44008852355358835,0.14152298850574713
1454,2189.0,1238.0,1132.0,648.0,89.0,0.5655550479671083,0.9143780290791599,0.5724381625441696,0.13734567901234568
1455,2184.0,2010.0,1819.0,788.0,95.0,0.9203296703296703,0.9049751243781095,0.4332050577240242,0.12055837563451777
1456,1614.0,1485.0,1320.0,829.0,130.0,0.9200743494423792,0.8888888888888888,0.628030303030303,0.15681544028950542
1457,3119.0,2870.0,2608.0,1088.0,123.0,0.920166720102597,0.9087108013937282,0.4171779141104294,0.1130514705882353
1458,2674.0,2449.0,2179.0,963.0,105.0,0.9158563949139865,0.8897509187423438,0.4419458467186783,0.10903426791277258
1459,771.0,710.0,656.0,320.0,47.0,0.920881971465629,0.923943661971831,0.4878048780487805,0.146875
1460,1878.0,1727.0,1551.0,793.0,145.0,0.9195953141640043,0.8980891719745223,0.5112830431979368,0.1828499369482976
1461,3343.0,3076.0,2851.0,1213.0,178.0,0.9201316183069099,0.926853055916775,0.42546474921080324,0.14674361088211046
1462,3317.0,2747.0,2521.0,1252.0,137.0,0.8281579740729574,0.9177284310156535,0.496628322094407,0.10942492012779553
1463,2771.0,2550.0,2316.0,777.0,151.0,0.9202453987730062,0.908235294117647,0.33549222797927464,0.19433719433719435
1464,2530.0,2328.0,2140.0,932.0,116.0,0.9201581027667984,0.9192439862542955,0.4355140186915888,0.12446351931330472
1465,3052.0,2723.0,2462.0,1034.0,175.0,0.8922018348623854,0.9041498347410943,0.4199837530463038,0.16924564796905223
1466,4100.0,3488.0,3100.0,1145.0,161.0,0.8507317073170731,0.8887614678899083,0.36935483870967745,0.1406113537117904
1467,2864.0,2436.0,2257.0,1007.0,104.0,0.8505586592178771,0.9265188834154351,0.4461674789543642,0.10327706057596822
1468,2344.0,2157.0,1917.0,823.0,134.0,0.9202218430034129,0.8887343532684284,0.42931664058424623,0.16281895504252733
1469,2227.0,2049.0,1917.0,776.0,143.0,0.920071845532106,0.9355783308931186,0.4047991653625456,0.18427835051546393
1470,2876.0,2646.0,2391.0,1622.0,223.0,0.9200278164116829,0.9036281179138322,0.6783772480133835,0.1374845869297164
1471,3659.0,3357.0,3125.0,1354.0,189.0,0.9174637879201968,0.9308906761989872,0.43328,0.1395864106351551
1472,2702.0,2370.0,2160.0,1077.0,140.0,0.8771280532938565,0.9113924050632911,0.4986111111111111,0.12999071494893222
1473,2580.0,2374.0,2165.0,1018.0,139.0,0.92015503875969,0.9119629317607414,0.47020785219399536,0.13654223968565815
1474,2990.0,2550.0,2299.0,998.0,145.0,0.8528428093645485,0.9015686274509804,0.43410178338408,0.14529058116232466
1475,3150.0,2898.0,2625.0,1064.0,98.0,0.92,0.9057971014492754,0.4053333333333333,0.09210526315789473
1476,1947.0,1575.0,1469.0,657.0,107.0,0.8089368258859785,0.9326984126984127,0.4472430224642614,0.1628614916286149
1477,2130.0,1959.0,1749.0,1156.0,81.0,0.9197183098591549,0.892802450229709,0.6609491137793024,0.07006920415224914
1478,2674.0,2460.0,2231.0,1371.0,131.0,0.9199700822737472,0.906910569105691,0.6145226355894218,0.09555069292487235
1479,2533.0,2330.0,2135.0,1171.0,107.0,0.9198578760363205,0.9163090128755365,0.5484777517564403,0.09137489325362938
1480,1653.0,1098.0,966.0,399.0,54.0,0.6642468239564429,0.8797814207650273,0.41304347826086957,0.13533834586466165
1481,3478.0,3200.0,2843.0,1096.0,122.0,0.9200690051753881,0.8884375,0.3855082659162856,0.11131386861313869
1482,2442.0,2247.0,1988.0,783.0,78.0,0.9201474201474201,0.8847352024922118,0.3938631790744467,0.09961685823754789
1483,2015.0,1853.0,1669.0,687.0,85.0,0.9196029776674938,0.9007015650296816,0.4116237267825045,0.12372634643377002
1484,3735.0,3436.0,3182.0,2111.0,165.0,0.9199464524765729,0.9260768335273574,0.6634192331866751,0.07816200852676457
1485,4161.0,3828.0,3671.0,1725.0,223.0,0.9199711607786589,0.9589864158829676,0.46989921002451646,0.12927536231884057
1486,3493.0,3214.0,2961.0,1030.0,121.0,0.9201259662181506,0.9212818917237088,0.34785545423843295,0.11747572815533981
1487,1139.0,1048.0,969.0,458.0,58.0,0.9201053555750659,0.924618320610687,0.4726522187822497,0.12663755458515283
1488,2942.0,2707.0,2490.0,881.0,89.0,0.9201223657375934,0.9198374584410787,0.3538152610441767,0.10102156640181612
1489,4354.0,4006.0,3657.0,1704.0,249.0,0.9200734956361966,0.9128806789815277,0.46595570139458575,0.14612676056338028
1490,1405.0,1281.0,1215.0,692.0,57.0,0.9117437722419929,0.9484777517564403,0.5695473251028806,0.08236994219653179
1491,1566.0,1330.0,1177.0,789.0,91.0,0.8492975734355045,0.8849624060150376,0.6703483432455395,0.11533586818757921
1492,4326.0,3980.0,3707.0,1360.0,122.0,0.9200184928340268,0.9314070351758794,0.3668734826004856,0.08970588235294118
1493,3351.0,3083.0,2907.0,1486.0,297.0,0.9200238734706058,0.9429127473240351,0.5111799105607155,0.19986541049798115
1494,8175.0,7521.0,6814.0,2424.0,387.0,0.92,0.9059965430128972,0.355738186087467,0.15965346534653466
1495,3514.0,2491.0,2383.0,1043.0,113.0,0.7088787706317586,0.9566439181051787,0.4376835921107847,0.10834132310642378
1496,2019.0,1858.0,1707.0,751.0,110.0,0.9202575532441802,0.918729817007535,0.43995313415348564,0.14647137150466044
1497,2360.0,2172.0,2019.0,1068.0,119.0,0.9203389830508475,0.9295580110497238,0.5289747399702823,0.11142322097378277
1498,1976.0,1560.0,1463.0,844.0,130.0,0.7894736842105263,0.9378205128205128,0.5768967874231032,0.15402843601895735
1499,2829.0,2602.0,2413.0,703.0,74.0,0.9197596323789324,0.9273635664873174,0.29133858267716534,0.10526315789473684
1500,2865.0,2613.0,2391.0,1030.0,159.0,0.912041884816754,0.9150401836969001,0.43078209953994145,0.15436893203883495
1501,7688.0,6687.0,5979.0,3387.0,260.0,0.8697970863683663,0.8941229250785105,0.5664826894129453,0.07676409802184825
1502,3554.0,2574.0,2354.0,1252.0,150.0,0.7242543612830613,0.9145299145299145,0.5318606627017842,0.11980830670926518
1503,2252.0,1878.0,1721.0,715.0,103.0,0.8339253996447602,0.9164004259850905,0.41545613015688554,0.14405594405594405
1504,2524.0,1991.0,1873.0,768.0,144.0,0.7888272583201268,0.940733299849322,0.4100373731980779,0.1875
1505,3818.0,3513.0,3273.0,1474.0,112.0,0.9201152435830278,0.9316823228010248,0.4503513596089215,0.07598371777476255
1506,2951.0,2401.0,2186.0,837.0,135.0,0.8136225008471705,0.9104539775093711,0.3828911253430924,0.16129032258064516
1507,3130.0,2880.0,2562.0,1292.0,143.0,0.9201277955271565,0.8895833333333333,0.5042935206869633,0.11068111455108359
1508,2440.0,2244.0,1986.0,1093.0,110.0,0.919672131147541,0.8850267379679144,0.5503524672708963,0.10064043915827996
1509,2699.0,2011.0,1787.0,959.0,112.0,0.7450907743608745,0.8886126305320736,0.5366536094012311,0.11678832116788321
1510,2216.0,2039.0,1882.0,488.0,93.0,0.9201263537906137,0.9230014713094654,0.2592986184909671,0.19057377049180327
1511,2016.0,1547.0,1420.0,729.0,62.0,0.7673611111111112,0.9179056237879767,0.5133802816901408,0.0850480109739369
1512,3017.0,2510.0,2308.0,1099.0,169.0,0.8319522704673517,0.9195219123505977,0.4761698440207972,0.1537761601455869
1513,2366.0,2177.0,1964.0,1077.0,96.0,0.9201183431952663,0.9021589343132751,0.5483706720977597,0.08913649025069638
1514,2942.0,2707.0,2478.0,744.0,65.0,0.9201223657375934,0.9154045068341338,0.30024213075060535,0.08736559139784947
1515,3095.0,2847.0,2561.0,1020.0,222.0,0.919870759289176,0.8995433789954338,0.39828192112456073,0.21764705882352942
1516,3303.0,3039.0,2755.0,1169.0,114.0,0.9200726612170754,0.9065482066469234,0.4243194192377496,0.09751924721984602
1517,3057.0,2513.0,2272.0,819.0,130.0,0.8220477592410861,0.9040986868284918,0.36047535211267606,0.15873015873015872
1518,2914.0,2681.0,2487.0,942.0,123.0,0.920041180507893,0.927638940693771,0.37876960193003617,0.1305732484076433
1519,2878.0,2648.0,2364.0,734.0,91.0,0.9200833912439194,0.8927492447129909,0.31049069373942473,0.12397820163487738
1520,3415.0,3141.0,2915.0,1977.0,234.0,0.9197657393850659,0.9280483922317733,0.6782161234991424,0.11836115326251896
1521,3041.0,2798.0,2521.0,795.0,113.0,0.9200920749753371,0.9010007147962831,0.3153510511701706,0.1421383647798742
1522,3570.0,3284.0,2973.0,1812.0,183.0,0.9198879551820728,0.9052984165651644,0.6094853683148335,0.10099337748344371
1523,3147.0,2896.0,2614.0,1359.0,126.0,0.9202414998411185,0.9026243093922652,0.5198928844682479,0.09271523178807947
1524,4153.0,3388.0,3115.0,1527.0,223.0,0.815795810257645,0.9194214876033058,0.49020866773675764,0.14603798297314996
1525,1763.0,1567.0,1439.0,744.0,97.0,0.8888258650028361,0.9183152520740268,0.5170257123002084,0.1303763440860215
1526,2825.0,2599.0,2380.0,1409.0,162.0,0.92,0.9157368218545594,0.5920168067226891,0.11497515968772179
1527,3360.0,2843.0,2679.0,1019.0,72.0,0.8461309523809524,0.9423144565599718,0.3803658081373647,0.07065750736015702
1528,3031.0,2789.0,2569.0,895.0,98.0,0.9201583635763775,0.9211186805306562,0.34838458544180617,0.10949720670391061
1529,3235.0,2976.0,2728.0,1221.0,174.0,0.9199381761978361,0.9166666666666666,0.4475806451612903,0.14250614250614252
1530,2958.0,2721.0,2472.0,885.0,128.0,0.9198782961460447,0.9084895259095921,0.3580097087378641,0.14463276836158193
1531,2560.0,1889.0,1738.0,898.0,115.0,0.737890625,0.9200635256749603,0.5166858457997698,0.12806236080178174
1532,1990.0,1831.0,1657.0,914.0,145.0,0.9201005025125628,0.9049699617695248,0.5515992757996379,0.1586433260393873
1533,3274.0,3012.0,2788.0,1250.0,111.0,0.919975565058033,0.9256308100929614,0.4483500717360115,0.0888
1534,3458.0,3181.0,2959.0,1295.0,183.0,0.9198958935801042,0.9302106255894372,0.43764785400473133,0.14131274131274132
1535,3124.0,2874.0,2620.0,1161.0,196.0,0.9199743918053778,0.9116214335421016,0.4431297709923664,0.16881998277347116
1536,4819.0,3712.0,3361.0,2055.0,310.0,0.7702842913467525,0.9054418103448276,0.6114251710800357,0.15085158150851583
1537,3386.0,2794.0,2511.0,1008.0,85.0,0.8251624335499114,0.8987115246957766,0.4014336917562724,0.08432539682539683
1538,1965.0,1808.0,1613.0,589.0,109.0,0.9201017811704835,0.8921460176991151,0.3651580905145691,0.18505942275042445
1539,2596.0,2389.0,2155.0,948.0,83.0,0.9202619414483821,0.9020510673922143,0.43990719257540606,0.08755274261603375
1540,2381.0,1842.0,1668.0,741.0,91.0,0.7736245275094498,0.9055374592833876,0.4442446043165468,0.12280701754385964
1541,3298.0,2502.0,2239.0,1562.0,154.0,0.758641600970285,0.8948840927258194,0.6976328718177758,0.09859154929577464
1542,3073.0,2828.0,2520.0,1345.0,208.0,0.9202733485193622,0.8910891089108911,0.5337301587301587,0.1546468401486989
1543,4670.0,4188.0,3898.0,1508.0,194.0,0.8967880085653105,0.9307545367717287,0.38686505900461776,0.1286472148541114
1544,3328.0,3027.0,2765.0,1117.0,133.0,0.9095552884615384,0.9134456557647836,0.4039783001808318,0.11906893464637422
1545,2682.0,2467.0,2351.0,1251.0,280.0,0.9198359433258763,0.9529793271179571,0.5321139940450872,0.22382094324540366
1546,2721.0,2504.0,2293.0,1014.0,123.0,0.920249908122014,0.9157348242811502,0.4422154382904492,0.12130177514792899
1547,3416.0,3143.0,2849.0,896.0,145.0,0.9200819672131147,0.9064587973273942,0.3144963144963145,0.16183035714285715
1548,3627.0,3060.0,2728.0,1200.0,106.0,0.8436724565756824,0.8915032679738563,0.4398826979472141,0.08833333333333333
1549,3214.0,2957.0,2675.0,1676.0,205.0,0.9200373366521468,0.9046330740615489,0.6265420560747663,0.12231503579952267
1550,1510.0,1135.0,1014.0,522.0,63.0,0.7516556291390728,0.8933920704845815,0.514792899408284,0.1206896551724138
1551,3960.0,3643.0,3326.0,1510.0,153.0,0.919949494949495,0.912983804556684,0.4539987973541792,0.10132450331125828
1552,2469.0,2271.0,2020.0,964.0,125.0,0.9198055893074119,0.8894760017613386,0.4772277227722772,0.12966804979253113
1553,2348.0,1534.0,1398.0,535.0,99.0,0.6533219761499148,0.9113428943937418,0.382689556509299,0.18504672897196262
1554,2791.0,2568.0,2391.0,1719.0,186.0,0.9201003224650662,0.9310747663551402,0.7189460476787954,0.1082024432809773
1555,2510.0,2309.0,2115.0,1090.0,80.0,0.9199203187250996,0.9159809441316588,0.5153664302600472,0.07339449541284404
1556,3093.0,1879.0,1722.0,621.0,87.0,0.607500808276754,0.9164449175093135,0.3606271777003484,0.14009661835748793
1557,2035.0,1540.0,1391.0,801.0,92.0,0.7567567567567568,0.9032467532467533,0.5758447160316319,0.11485642946317104
1558,3659.0,3102.0,2841.0,1426.0,160.0,0.8477726154687073,0.9158607350096711,0.5019359380499824,0.11220196353436185
1559,4697.0,4322.0,4026.0,2288.0,476.0,0.9201618054077071,0.9315131883387321,0.5683060109289617,0.20804195804195805
1560,3789.0,3486.0,3225.0,1960.0,283.0,0.9200316706254948,0.9251290877796902,0.6077519379844961,0.14438775510204083
1561,3488.0,2600.0,2433.0,873.0,159.0,0.7454128440366973,0.9357692307692308,0.3588162762022195,0.18213058419243985
1562,3535.0,3104.0,2794.0,1436.0,137.0,0.8780763790664781,0.9001288659793815,0.5139584824624195,0.09540389972144847
1563,3318.0,3053.0,2677.0,1575.0,162.0,0.9201326100060278,0.876842450049132,0.5883451624953306,0.10285714285714286
1564,3909.0,3596.0,3128.0,1386.0,153.0,0.9199283704272192,0.8698553948832035,0.4430946291560102,0.11038961038961038
1565,2279.0,2097.0,1856.0,770.0,69.0,0.9201404124616059,0.8850739151168335,0.41487068965517243,0.08961038961038961
1566,4429.0,4075.0,3683.0,2080.0,171.0,0.9200722510724768,0.9038036809815951,0.5647569915829487,0.08221153846153846
1567,3348.0,2670.0,2419.0,908.0,136.0,0.7974910394265233,0.9059925093632959,0.3753617197188921,0.14977973568281938
1568,2051.0,1443.0,1299.0,548.0,55.0,0.7035592393954169,0.9002079002079002,0.42186297151655117,0.10036496350364964
1569,3561.0,2522.0,2220.0,1084.0,157.0,0.7082280258354395,0.880253766851705,0.4882882882882883,0.1448339483394834
1570,3294.0,3030.0,2763.0,994.0,156.0,0.9198542805100182,0.9118811881188119,0.3597538906985161,0.15694164989939638
1571,1134.0,777.0,699.0,231.0,22.0,0.6851851851851852,0.8996138996138996,0.33047210300429186,0.09523809523809523
1572,3463.0,3186.0,2948.0,1362.0,240.0,0.9200115506786024,0.9252981795354677,0.46200814111261873,0.1762114537444934
1573,2545.0,2341.0,2107.0,883.0,102.0,0.9198428290766208,0.9000427167876975,0.4190792596108211,0.11551528878822197
1574,1956.0,1534.0,1348.0,823.0,134.0,0.7842535787321063,0.878748370273794,0.6105341246290801,0.16281895504252733
1575,3088.0,2841.0,2638.0,1035.0,115.0,0.9200129533678757,0.9285462865188314,0.3923426838514026,0.1111111111111111
1576,2867.0,1890.0,1735.0,581.0,83.0,0.6592256714335543,0.917989417989418,0.33487031700288183,0.14285714285714285
1577,3057.0,2089.0,1923.0,980.0,87.0,0.6833496892378148,0.9205361416945907,0.5096203848153926,0.08877551020408163
1578,2684.0,2064.0,1853.0,679.0,122.0,0.7690014903129657,0.8977713178294574,0.3664328116567728,0.1796759941089838
1579,2789.0,1723.0,1534.0,615.0,127.0,0.6177841520258157,0.8903076030179918,0.40091264667535853,0.20650406504065041
1580,4794.0,3331.0,3030.0,1224.0,76.0,0.6948268669169796,0.9096367457220054,0.403960396039604,0.06209150326797386
1581,2826.0,2600.0,2442.0,1000.0,170.0,0.9200283085633404,0.9392307692307692,0.4095004095004095,0.17
1582,3394.0,2661.0,2465.0,1033.0,113.0,0.7840306423099588,0.9263434798947764,0.41906693711967546,0.10939012584704744
1583,2022.0,1831.0,1650.0,703.0,111.0,0.9055390702274976,0.9011469142545058,0.4260606060606061,0.15789473684210525
1584,3461.0,3068.0,2779.0,1341.0,145.0,0.8864490031782721,0.9058018252933507,0.48254767902123064,0.1081282624906786
1585,2758.0,2537.0,2259.0,1113.0,111.0,0.919869470630892,0.8904217579818684,0.49269588313413015,0.09973045822102426
1586,3343.0,3076.0,2841.0,1331.0,190.0,0.9201316183069099,0.9236020806241872,0.46849700809574096,0.14274981217129978
1587,3142.0,2207.0,1988.0,1029.0,150.0,0.7024188415022279,0.9007702763932941,0.5176056338028169,0.1457725947521866
1588,2924.0,2527.0,2258.0,719.0,76.0,0.8642270861833106,0.8935496636327661,0.3184233835252436,0.10570236439499305
1589,3246.0,2986.0,2819.0,1373.0,174.0,0.9199014171287738,0.9440723375753517,0.4870521461511174,0.12672978878368535
1590,4086.0,3760.0,3440.0,2320.0,249.0,0.9202153695545766,0.9148936170212766,0.6744186046511628,0.10732758620689656
1591,3579.0,2189.0,1968.0,986.0,131.0,0.6116233584800224,0.8990406578346277,0.5010162601626016,0.1328600405679513
1592,3588.0,3301.0,2917.0,1647.0,206.0,0.9200111482720178,0.8836716146622235,0.5646211861501542,0.12507589556769885
1593,4253.0,3913.0,3619.0,1796.0,267.0,0.9200564307547613,0.924865831842576,0.49626968775904945,0.14866369710467706
1594,3552.0,3268.0,3009.0,1182.0,259.0,0.920045045045045,0.9207466340269278,0.39282153539381853,0.21912013536379019
1595,2150.0,1978.0,1807.0,809.0,158.0,0.92,0.9135490394337715,0.4477033757609297,0.19530284301606923
1596,3535.0,2815.0,2600.0,1446.0,168.0,0.7963224893917963,0.9236234458259325,0.5561538461538461,0.11618257261410789
1597,3189.0,2409.0,2232.0,1291.0,225.0,0.7554092191909689,0.9265255292652553,0.578405017921147,0.17428350116189
1598,3291.0,3028.0,2826.0,1083.0,134.0,0.9200850805226375,0.9332892998678997,0.3832271762208068,0.123730378578024
1599,8821.0,8115.0,7199.0,3194.0,322.0,0.9199637229339077,0.8871226124460875,0.4436727323239339,0.1008140262993112
1600,2778.0,2556.0,2308.0,725.0,54.0,0.9200863930885529,0.9029733959311425,0.3141247833622184,0.07448275862068965
1601,2824.0,2598.0,2402.0,1433.0,183.0,0.919971671388102,0.9245573518090839,0.5965861781848459,0.12770411723656663
1602,2514.0,1826.0,1696.0,987.0,160.0,0.726332537788385,0.9288061336254108,0.5819575471698113,0.16210739614994935
1603,2243.0,1773.0,1608.0,724.0,124.0,0.7904592064199732,0.9069373942470389,0.4502487562189055,0.1712707182320442
1604,3048.0,2805.0,2573.0,993.0,137.0,0.9202755905511811,0.9172905525846702,0.3859308200544112,0.1379657603222558
1605,3497.0,2772.0,2438.0,1115.0,141.0,0.7926794395195882,0.8795093795093795,0.45734208367514356,0.12645739910313902
1606,1460.0,1060.0,942.0,584.0,55.0,0.726027397260274,0.8886792452830189,0.6199575371549894,0.09417808219178082
1607,2277.0,1461.0,1357.0,581.0,54.0,0.6416337285902504,0.9288158795345653,0.4281503316138541,0.09294320137693632
1608,2668.0,1913.0,1755.0,809.0,79.0,0.717016491754123,0.9174072138003136,0.46096866096866096,0.09765142150803462
1609,2343.0,1850.0,1687.0,716.0,70.0,0.7895860008536065,0.9118918918918919,0.42442205097806757,0.09776536312849161
1610,3129.0,2718.0,2513.0,1607.0,327.0,0.8686481303930969,0.9245768947755703,0.6394747313967369,0.20348475420037337
1611,4355.0,4006.0,3703.0,1951.0,313.0,0.9198622273249139,0.9243634548177734,0.5268701053200108,0.16043054843669913
1612,3381.0,3110.0,2870.0,1028.0,195.0,0.9198461993493049,0.9228295819935691,0.3581881533101045,0.18968871595330739
1613,1810.0,1665.0,1507.0,723.0,123.0,0.919889502762431,0.9051051051051051,0.47976111479761113,0.17012448132780084
1614,5216.0,4799.0,4237.0,1568.0,274.0,0.9200536809815951,0.8828922692227548,0.3700731649752183,0.1747448979591837
1615,3786.0,3483.0,3133.0,1603.0,211.0,0.9199683042789224,0.899511915015791,0.5116501755505904,0.13162819713038054
1616,2800.0,2576.0,2383.0,1014.0,87.0,0.92,0.9250776397515528,0.42551405791019725,0.08579881656804733
1617,2552.0,2348.0,2120.0,690.0,81.0,0.9200626959247649,0.9028960817717206,0.32547169811320753,0.11739130434782609
