,Views,Visits,Conversions,Pages / Visit,Conversion Rate
1342,314.0,142.0,9.0,2.211267605633803,0.06338028169014084
1343,289.0,127.0,7.0,2.2755905511811023,0.05511811023622047
1344,460.0,233.0,19.0,1.9742489270386265,0.0815450643776824
1345,465.0,199.0,12.0,2.336683417085427,0.06030150753768844
1346,453.0,216.0,22.0,2.0972222222222223,0.10185185185185185
1347,479.0,204.0,11.0,2.3480392156862746,0.05392156862745098
1348,431.0,191.0,12.0,2.256544502617801,0.06282722513089005
1349,287.0,133.0,15.0,2.1578947368421053,0.11278195488721804
1350,287.0,145.0,13.0,1.9793103448275862,0.0896551724137931
1351,459.0,185.0,14.0,2.481081081081081,0.07567567567567568
1352,463.0,231.0,17.0,2.0043290043290045,0.0735930735930736
1353,432.0,183.0,14.0,2.360655737704918,0.07650273224043716
1354,423.0,186.0,10.0,2.274193548387097,0.053763440860215055
1355,428.0,194.0,16.0,2.2061855670103094,0.08247422680412371
1356,309.0,127.0,9.0,2.4330708661417324,0.07086614173228346
1357,274.0,124.0,9.0,2.2096774193548385,0.07258064516129033
1358,476.0,225.0,15.0,2.1155555555555554,0.06666666666666667
1359,467.0,211.0,17.0,2.213270142180095,0.08056872037914692
1360,448.0,176.0,14.0,2.5454545454545454,0.07954545454545454
1361,465.0,236.0,16.0,1.9703389830508475,0.06779661016949153
1362,434.0,194.0,10.0,2.2371134020618557,0.05154639175257732
1363,292.0,103.0,6.0,2.8349514563106797,0.05825242718446602
1364,282.0,111.0,7.0,2.5405405405405403,0.06306306306306306
1365,448.0,189.0,16.0,2.3703703703703702,0.08465608465608465
1366,500.0,235.0,16.0,2.127659574468085,0.06808510638297872
1367,444.0,189.0,14.0,2.3492063492063493,0.07407407407407407
1368,449.0,193.0,9.0,2.326424870466321,0.046632124352331605
1369,433.0,207.0,9.0,2.0917874396135265,0.043478260869565216
1370,304.0,155.0,8.0,1.961290322580645,0.05161290322580645
1371,291.0,130.0,9.0,2.2384615384615385,0.06923076923076923
1372,447.0,210.0,14.0,2.1285714285714286,0.06666666666666667
1373,465.0,202.0,12.0,2.301980198019802,0.0594059405940594
1374,461.0,198.0,11.0,2.3282828282828283,0.05555555555555555
1375,453.0,219.0,14.0,2.0684931506849313,0.0639269406392694
1376,433.0,187.0,13.0,2.3155080213903743,0.06951871657754011
1377,310.0,174.0,13.0,1.7816091954022988,0.07471264367816093
1378,272.0,138.0,7.0,1.9710144927536233,0.050724637681159424
1379,459.0,229.0,19.0,2.004366812227074,0.08296943231441048
1380,463.0,183.0,14.0,2.530054644808743,0.07650273224043716
1381,439.0,169.0,10.0,2.5976331360946747,0.05917159763313609
1382,428.0,166.0,9.0,2.5783132530120483,0.05421686746987952
1383,424.0,201.0,23.0,2.109452736318408,0.11442786069651742
1384,309.0,136.0,10.0,2.2720588235294117,0.07352941176470588
1385,294.0,123.0,11.0,2.3902439024390243,0.08943089430894309
1386,426.0,207.0,12.0,2.0579710144927534,0.057971014492753624
1387,419.0,193.0,13.0,2.1709844559585494,0.06735751295336788
1388,401.0,178.0,20.0,2.252808988764045,0.11235955056179775
1389,385.0,153.0,11.0,2.5163398692810457,0.0718954248366013
1390,386.0,187.0,11.0,2.064171122994652,0.058823529411764705
1391,268.0,129.0,13.0,2.0775193798449614,0.10077519379844961
1392,243.0,115.0,11.0,2.1130434782608694,0.09565217391304348
1393,404.0,174.0,13.0,2.32183908045977,0.07471264367816093
1394,415.0,214.0,25.0,1.939252336448598,0.11682242990654206
1395,398.0,164.0,11.0,2.426829268292683,0.06707317073170732
1396,441.0,230.0,17.0,1.9173913043478261,0.07391304347826087
1397,381.0,205.0,20.0,1.8585365853658538,0.0975609756097561
1398,254.0,132.0,8.0,1.9242424242424243,0.06060606060606061
1399,232.0,107.0,4.0,2.1682242990654204,0.037383177570093455
1400,403.0,194.0,13.0,2.077319587628866,0.06701030927835051
1401,437.0,194.0,14.0,2.252577319587629,0.07216494845360824
1402,400.0,180.0,11.0,2.2222222222222223,0.06111111111111111
1403,377.0,168.0,10.0,2.244047619047619,0.05952380952380952
1404,384.0,190.0,24.0,2.0210526315789474,0.12631578947368421
1405,271.0,113.0,8.0,2.398230088495575,0.07079646017699115
1406,241.0,100.0,8.0,2.41,0.08
1407,404.0,200.0,11.0,2.02,0.055
1408,429.0,185.0,9.0,2.3189189189189188,0.04864864864864865
1409,411.0,191.0,8.0,2.1518324607329844,0.041884816753926704
1410,365.0,171.0,6.0,2.134502923976608,0.03508771929824561
1411,380.0,182.0,12.0,2.087912087912088,0.06593406593406594
1412,263.0,109.0,7.0,2.4128440366972477,0.06422018348623854
1413,255.0,89.0,9.0,2.865168539325843,0.10112359550561797
1414,410.0,189.0,20.0,2.1693121693121693,0.10582010582010581
1415,417.0,178.0,15.0,2.342696629213483,0.08426966292134831
1416,416.0,161.0,7.0,2.5838509316770186,0.043478260869565216
1417,460.0,203.0,17.0,2.2660098522167487,0.08374384236453201
1418,389.0,206.0,16.0,1.8883495145631068,0.07766990291262135
1419,265.0,111.0,8.0,2.3873873873873874,0.07207207207207207
1420,250.0,118.0,8.0,2.1186440677966103,0.06779661016949153
1421,430.0,196.0,22.0,2.193877551020408,0.11224489795918367
1422,416.0,201.0,13.0,2.0696517412935322,0.06467661691542288
1423,404.0,181.0,11.0,2.2320441988950277,0.06077348066298342
1424,433.0,206.0,20.0,2.1019417475728157,0.0970873786407767
1425,397.0,238.0,22.0,1.6680672268907564,0.09243697478991597
1426,278.0,113.0,6.0,2.4601769911504423,0.05309734513274336
1427,247.0,104.0,7.0,2.375,0.0673076923076923
1428,397.0,201.0,16.0,1.9751243781094527,0.07960199004975124
1429,457.0,200.0,14.0,2.285,0.07
1430,424.0,196.0,18.0,2.163265306122449,0.09183673469387756
1431,408.0,190.0,8.0,2.1473684210526316,0.042105263157894736
1432,395.0,172.0,11.0,2.296511627906977,0.06395348837209303
1433,264.0,101.0,7.0,2.613861386138614,0.06930693069306931
1434,254.0,124.0,10.0,2.0483870967741935,0.08064516129032258
1435,421.0,170.0,17.0,2.476470588235294,0.1
1436,451.0,203.0,11.0,2.2216748768472905,0.054187192118226604
1437,419.0,200.0,13.0,2.095,0.065
1438,458.0,224.0,12.0,2.044642857142857,0.05357142857142857
1439,389.0,212.0,21.0,1.8349056603773586,0.09905660377358491
1440,271.0,117.0,8.0,2.3162393162393164,0.06837606837606838
1441,261.0,110.0,7.0,2.3727272727272726,0.06363636363636363
1442,406.0,154.0,15.0,2.6363636363636362,0.09740259740259741
1443,418.0,191.0,12.0,2.18848167539267,0.06282722513089005
1444,441.0,181.0,11.0,2.43646408839779,0.06077348066298342
1445,455.0,203.0,13.0,2.2413793103448274,0.06403940886699508
1446,391.0,172.0,13.0,2.2732558139534884,0.0755813953488372
1447,263.0,127.0,6.0,2.0708661417322833,0.047244094488188976
1448,252.0,97.0,6.0,2.597938144329897,0.061855670103092786
1449,432.0,164.0,8.0,2.6341463414634148,0.04878048780487805
1450,451.0,176.0,16.0,2.5625,0.09090909090909091
1451,415.0,199.0,17.0,2.0854271356783918,0.08542713567839195
1452,435.0,196.0,12.0,2.2193877551020407,0.061224489795918366
1453,400.0,155.0,14.0,2.5806451612903225,0.09032258064516129
1454,283.0,117.0,11.0,2.4188034188034186,0.09401709401709402
1455,270.0,133.0,12.0,2.030075187969925,0.09022556390977443
1456,439.0,222.0,13.0,1.9774774774774775,0.05855855855855856
1457,454.0,183.0,19.0,2.480874316939891,0.10382513661202186
1458,427.0,183.0,18.0,2.3333333333333335,0.09836065573770492
1459,418.0,206.0,11.0,2.029126213592233,0.05339805825242718
1460,399.0,157.0,13.0,2.5414012738853504,0.08280254777070063
1461,264.0,132.0,10.0,2.0,0.07575757575757576
1462,275.0,120.0,10.0,2.2916666666666665,0.08333333333333333
1463,390.0,184.0,9.0,2.119565217391304,0.04891304347826087
1464,381.0,165.0,12.0,2.309090909090909,0.07272727272727272
1465,386.0,160.0,10.0,2.4125,0.0625
1466,384.0,168.0,11.0,2.2857142857142856,0.06547619047619048
1467,376.0,132.0,7.0,2.8484848484848486,0.05303030303030303
1468,257.0,109.0,8.0,2.3577981651376145,0.07339449541284404
1469,230.0,107.0,12.0,2.149532710280374,0.11214953271028037
1470,383.0,153.0,12.0,2.503267973856209,0.0784313725490196
1471,407.0,213.0,20.0,1.9107981220657277,0.09389671361502347
1472,377.0,132.0,5.0,2.856060606060606,0.03787878787878788
1473,359.0,163.0,14.0,2.2024539877300615,0.08588957055214724
1474,370.0,184.0,10.0,2.010869565217391,0.05434782608695652
1475,234.0,97.0,6.0,2.4123711340206184,0.061855670103092786
1476,233.0,138.0,9.0,1.6884057971014492,0.06521739130434782
1477,391.0,169.0,8.0,2.3136094674556213,0.047337278106508875
1478,395.0,174.0,12.0,2.2701149425287355,0.06896551724137931
1479,387.0,207.0,14.0,1.8695652173913044,0.06763285024154589
1480,420.0,188.0,17.0,2.234042553191489,0.09042553191489362
1481,368.0,189.0,9.0,1.947089947089947,0.047619047619047616
1482,259.0,110.0,6.0,2.3545454545454545,0.05454545454545454
1483,251.0,108.0,8.0,2.324074074074074,0.07407407407407407
1484,379.0,160.0,12.0,2.36875,0.075
1485,406.0,206.0,20.0,1.970873786407767,0.0970873786407767
1486,391.0,191.0,15.0,2.0471204188481678,0.07853403141361257
1487,412.0,206.0,10.0,2.0,0.04854368932038835
1488,367.0,159.0,13.0,2.308176100628931,0.08176100628930817
1489,243.0,104.0,10.0,2.3365384615384617,0.09615384615384616
1490,256.0,129.0,7.0,1.9844961240310077,0.05426356589147287
1491,404.0,186.0,15.0,2.172043010752688,0.08064516129032258
1492,422.0,173.0,11.0,2.439306358381503,0.06358381502890173
1493,397.0,173.0,8.0,2.2947976878612715,0.046242774566473986
1494,379.0,181.0,14.0,2.0939226519337018,0.07734806629834254
1495,375.0,174.0,9.0,2.1551724137931036,0.05172413793103448
1496,268.0,131.0,9.0,2.045801526717557,0.06870229007633588
1497,242.0,104.0,10.0,2.326923076923077,0.09615384615384616
1498,412.0,160.0,11.0,2.575,0.06875
1499,424.0,190.0,13.0,2.231578947368421,0.06842105263157895
1500,404.0,149.0,11.0,2.7114093959731544,0.0738255033557047
1501,425.0,168.0,17.0,2.5297619047619047,0.10119047619047619
1502,386.0,166.0,17.0,2.325301204819277,0.10240963855421686
1503,251.0,99.0,6.0,2.5353535353535355,0.06060606060606061
1504,252.0,125.0,11.0,2.016,0.088
1505,394.0,185.0,14.0,2.1297297297297297,0.07567567567567568
1506,409.0,193.0,14.0,2.1191709844559585,0.07253886010362694
1507,400.0,209.0,11.0,1.9138755980861244,0.05263157894736842
1508,381.0,169.0,11.0,2.2544378698224854,0.0650887573964497
1509,374.0,163.0,11.0,2.294478527607362,0.06748466257668712
1510,272.0,123.0,7.0,2.2113821138211383,0.056910569105691054
1511,232.0,101.0,7.0,2.297029702970297,0.06930693069306931
1512,404.0,202.0,14.0,2.0,0.06930693069306931
1513,421.0,166.0,10.0,2.536144578313253,0.060240963855421686
1514,395.0,186.0,14.0,2.1236559139784945,0.07526881720430108
1515,395.0,150.0,13.0,2.6333333333333333,0.08666666666666667
1516,376.0,158.0,10.0,2.3797468354430378,0.06329113924050633
1517,274.0,120.0,10.0,2.283333333333333,0.08333333333333333
1518,248.0,108.0,9.0,2.2962962962962963,0.08333333333333333
1519,407.0,159.0,10.0,2.559748427672956,0.06289308176100629
1520,419.0,213.0,13.0,1.9671361502347418,0.06103286384976526
1521,398.0,188.0,13.0,2.117021276595745,0.06914893617021277
1522,446.0,206.0,21.0,2.1650485436893203,0.10194174757281553
1523,386.0,170.0,12.0,2.2705882352941176,0.07058823529411765
1524,259.0,119.0,7.0,2.176470588235294,0.058823529411764705
1525,268.0,104.0,6.0,2.576923076923077,0.057692307692307696
1526,414.0,193.0,18.0,2.145077720207254,0.09326424870466321
1527,431.0,215.0,20.0,2.0046511627906978,0.09302325581395349
1528,404.0,214.0,19.0,1.8878504672897196,0.08878504672897196
1529,366.0,216.0,25.0,1.6944444444444444,0.11574074074074074
1530,385.0,190.0,9.0,2.026315789473684,0.04736842105263158
1531,260.0,108.0,7.0,2.4074074074074074,0.06481481481481481
1532,256.0,121.0,4.0,2.115702479338843,0.03305785123966942
1533,426.0,222.0,14.0,1.9189189189189189,0.06306306306306306
1534,419.0,202.0,16.0,2.0742574257425743,0.07920792079207921
1535,399.0,192.0,11.0,2.078125,0.057291666666666664
1536,350.0,140.0,12.0,2.5,0.08571428571428572
1537,384.0,164.0,11.0,2.341463414634146,0.06707317073170732
1538,294.0,144.0,11.0,2.0416666666666665,0.0763888888888889
1539,258.0,100.0,5.0,2.58,0.05
1540,404.0,190.0,9.0,2.126315789473684,0.04736842105263158
1541,438.0,197.0,14.0,2.2233502538071064,0.07106598984771574
1542,403.0,204.0,15.0,1.9754901960784315,0.07352941176470588
1543,414.0,185.0,20.0,2.2378378378378376,0.10810810810810811
1544,385.0,146.0,11.0,2.636986301369863,0.07534246575342465
1545,261.0,125.0,7.0,2.088,0.056
1546,239.0,118.0,7.0,2.0254237288135593,0.059322033898305086
1547,404.0,179.0,14.0,2.2569832402234637,0.0782122905027933
1548,419.0,196.0,16.0,2.1377551020408165,0.08163265306122448
1549,400.0,167.0,14.0,2.395209580838323,0.08383233532934131
1550,365.0,169.0,14.0,2.1597633136094676,0.08284023668639054
1551,394.0,168.0,13.0,2.3452380952380953,0.07738095238095238
1552,270.0,124.0,11.0,2.1774193548387095,0.08870967741935484
1553,184.0,84.0,6.0,2.1904761904761907,0.07142857142857142
1554,331.0,138.0,9.0,2.398550724637681,0.06521739130434782
1555,319.0,148.0,11.0,2.1554054054054053,0.07432432432432433
1556,311.0,129.0,9.0,2.4108527131782944,0.06976744186046512
1557,291.0,118.0,7.0,2.4661016949152543,0.059322033898305086
1558,300.0,141.0,11.0,2.127659574468085,0.07801418439716312
1559,212.0,92.0,8.0,2.3043478260869565,0.08695652173913043
1560,205.0,94.0,7.0,2.1808510638297873,0.07446808510638298
1561,321.0,118.0,8.0,2.7203389830508473,0.06779661016949153
1562,339.0,188.0,17.0,1.803191489361702,0.09042553191489362
1563,324.0,139.0,8.0,2.3309352517985613,0.05755395683453238
1564,325.0,140.0,7.0,2.3214285714285716,0.05
1565,303.0,138.0,17.0,2.1956521739130435,0.12318840579710146
1566,209.0,104.0,7.0,2.0096153846153846,0.0673076923076923
1567,200.0,100.0,4.0,2.0,0.04
1568,319.0,134.0,6.0,2.3805970149253732,0.04477611940298507
1569,337.0,169.0,10.0,1.9940828402366864,0.05917159763313609
1570,320.0,124.0,7.0,2.5806451612903225,0.056451612903225805
1571,298.0,151.0,7.0,1.9735099337748345,0.046357615894039736
1572,287.0,130.0,7.0,2.207692307692308,0.05384615384615385
1573,195.0,79.0,4.0,2.4683544303797467,0.05063291139240506
1574,174.0,85.0,6.0,2.0470588235294116,0.07058823529411765
1575,305.0,154.0,8.0,1.9805194805194806,0.05194805194805195
1576,322.0,169.0,11.0,1.9053254437869822,0.0650887573964497
1577,295.0,121.0,8.0,2.43801652892562,0.06611570247933884
1578,313.0,131.0,8.0,2.3893129770992365,0.061068702290076333
1579,287.0,121.0,12.0,2.371900826446281,0.09917355371900827
1580,199.0,78.0,4.0,2.551282051282051,0.05128205128205128
1581,195.0,100.0,6.0,1.95,0.06
1582,312.0,123.0,10.0,2.5365853658536586,0.08130081300813008
1583,321.0,137.0,6.0,2.343065693430657,0.043795620437956206
1584,302.0,113.0,7.0,2.672566371681416,0.061946902654867256
1585,300.0,146.0,10.0,2.0547945205479454,0.0684931506849315
1586,282.0,130.0,7.0,2.169230769230769,0.05384615384615385
1587,200.0,81.0,6.0,2.4691358024691357,0.07407407407407407
1588,188.0,75.0,6.0,2.506666666666667,0.08
1589,304.0,122.0,11.0,2.4918032786885247,0.09016393442622951
1590,315.0,151.0,11.0,2.0860927152317883,0.0728476821192053
1591,301.0,145.0,8.0,2.075862068965517,0.05517241379310345
1592,323.0,129.0,8.0,2.503875968992248,0.06201550387596899
1593,291.0,119.0,8.0,2.4453781512605044,0.06722689075630252
1594,191.0,99.0,7.0,1.9292929292929293,0.0707070707070707
1595,192.0,84.0,7.0,2.2857142857142856,0.08333333333333333
1596,317.0,142.0,10.0,2.232394366197183,0.07042253521126761
1597,318.0,127.0,8.0,2.5039370078740157,0.06299212598425197
1598,296.0,118.0,8.0,2.5084745762711864,0.06779661016949153
1599,312.0,123.0,10.0,2.5365853658536586,0.08130081300813008
1600,285.0,123.0,4.0,2.317073170731707,0.032520325203252036
1601,208.0,88.0,7.0,2.3636363636363638,0.07954545454545454
1602,213.0,101.0,6.0,2.108910891089109,0.0594059405940594
1603,335.0,167.0,14.0,2.0059880239520957,0.08383233532934131
1604,343.0,136.0,11.0,2.5220588235294117,0.08088235294117647
1605,339.0,150.0,10.0,2.26,0.06666666666666667
1606,339.0,180.0,16.0,1.8833333333333333,0.08888888888888889
1607,358.0,150.0,13.0,2.3866666666666667,0.08666666666666667
1608,255.0,98.0,5.0,2.6020408163265305,0.05102040816326531
1609,239.0,114.0,13.0,2.0964912280701755,0.11403508771929824
1610,374.0,131.0,7.0,2.854961832061069,0.05343511450381679
1611,400.0,164.0,14.0,2.4390243902439024,0.08536585365853659
1612,375.0,162.0,12.0,2.314814814814815,0.07407407407407407
1613,364.0,166.0,14.0,2.1927710843373496,0.08433734939759036
1614,346.0,168.0,18.0,2.0595238095238093,0.10714285714285714
1615,248.0,117.0,11.0,2.1196581196581197,0.09401709401709402
1616,232.0,104.0,8.0,2.230769230769231,0.07692307692307693
1617,374.0,166.0,11.0,2.253012048192771,0.06626506024096386
1618,393.0,162.0,11.0,2.425925925925926,0.06790123456790123
1619,367.0,157.0,14.0,2.337579617834395,0.08917197452229299
1620,375.0,179.0,12.0,2.094972067039106,0.0670391061452514
1621,358.0,152.0,9.0,2.3552631578947367,0.05921052631578947
1622,252.0,120.0,12.0,2.1,0.1
1623,245.0,111.0,8.0,2.2072072072072073,0.07207207207207207
1624,396.0,202.0,19.0,1.9603960396039604,0.09405940594059406
1625,408.0,181.0,11.0,2.25414364640884,0.06077348066298342
1626,369.0,162.0,8.0,2.2777777777777777,0.04938271604938271
1627,379.0,188.0,10.0,2.015957446808511,0.05319148936170213
1628,356.0,150.0,12.0,2.3733333333333335,0.08
1629,252.0,121.0,8.0,2.0826446280991737,0.06611570247933884
1630,236.0,96.0,5.0,2.4583333333333335,0.052083333333333336
1631,379.0,172.0,15.0,2.203488372093023,0.0872093023255814
1632,394.0,189.0,12.0,2.0846560846560847,0.06349206349206349
1633,369.0,159.0,18.0,2.3207547169811322,0.11320754716981132
1634,366.0,180.0,9.0,2.033333333333333,0.05
1635,358.0,209.0,16.0,1.7129186602870814,0.07655502392344497
1636,248.0,115.0,8.0,2.1565217391304348,0.06956521739130435
1637,255.0,106.0,9.0,2.4056603773584904,0.08490566037735849
1638,396.0,203.0,15.0,1.9507389162561577,0.07389162561576355
1639,395.0,160.0,13.0,2.46875,0.08125
1640,393.0,193.0,13.0,2.0362694300518136,0.06735751295336788
1641,424.0,201.0,9.0,2.109452736318408,0.04477611940298507
1642,367.0,159.0,11.0,2.308176100628931,0.06918238993710692
1643,269.0,122.0,8.0,2.2049180327868854,0.06557377049180328
1644,244.0,121.0,11.0,2.0165289256198347,0.09090909090909091
1645,392.0,149.0,8.0,2.6308724832214767,0.053691275167785234
1646,418.0,199.0,10.0,2.100502512562814,0.05025125628140704
1647,396.0,170.0,11.0,2.3294117647058825,0.06470588235294118
1648,386.0,194.0,11.0,1.9896907216494846,0.05670103092783505
1649,382.0,154.0,13.0,2.4805194805194803,0.08441558441558442
1650,253.0,104.0,6.0,2.4326923076923075,0.057692307692307696
1651,261.0,116.0,8.0,2.25,0.06896551724137931
1652,419.0,192.0,15.0,2.1822916666666665,0.078125
1653,415.0,215.0,20.0,1.930232558139535,0.09302325581395349
1654,405.0,201.0,12.0,2.014925373134328,0.05970149253731343
1655,430.0,193.0,23.0,2.227979274611399,0.11917098445595854
1656,369.0,192.0,11.0,1.921875,0.057291666666666664
1657,263.0,103.0,9.0,2.5533980582524274,0.08737864077669903
1658,244.0,109.0,11.0,2.238532110091743,0.10091743119266056
1659,381.0,165.0,12.0,2.309090909090909,0.07272727272727272
1660,406.0,175.0,11.0,2.32,0.06285714285714286
1661,405.0,152.0,10.0,2.664473684210526,0.06578947368421052
1662,421.0,176.0,16.0,2.3920454545454546,0.09090909090909091
1663,372.0,167.0,12.0,2.2275449101796405,0.0718562874251497
1664,252.0,119.0,6.0,2.1176470588235294,0.05042016806722689
1665,246.0,99.0,11.0,2.484848484848485,0.1111111111111111
1666,409.0,167.0,10.0,2.4491017964071857,0.059880239520958084
1667,405.0,152.0,7.0,2.664473684210526,0.046052631578947366
1668,399.0,168.0,15.0,2.375,0.08928571428571429
1669,433.0,176.0,21.0,2.460227272727273,0.11931818181818182
1670,379.0,192.0,14.0,1.9739583333333333,0.07291666666666667
1671,256.0,115.0,10.0,2.226086956521739,0.08695652173913043
1672,242.0,121.0,7.0,2.0,0.05785123966942149
1673,406.0,179.0,17.0,2.2681564245810057,0.09497206703910614
1674,428.0,173.0,11.0,2.4739884393063583,0.06358381502890173
1675,395.0,188.0,15.0,2.101063829787234,0.0797872340425532
1676,399.0,201.0,12.0,1.9850746268656716,0.05970149253731343
1677,388.0,154.0,11.0,2.5194805194805197,0.07142857142857142
1678,271.0,117.0,12.0,2.3162393162393164,0.10256410256410256
1679,230.0,111.0,9.0,2.0720720720720722,0.08108108108108109
1680,401.0,176.0,16.0,2.278409090909091,0.09090909090909091
1681,418.0,180.0,17.0,2.3222222222222224,0.09444444444444444
1682,407.0,169.0,16.0,2.408284023668639,0.09467455621301775
1683,390.0,211.0,14.0,1.8483412322274881,0.06635071090047394
1684,386.0,170.0,7.0,2.2705882352941176,0.041176470588235294
1685,258.0,121.0,9.0,2.1322314049586777,0.0743801652892562
1686,246.0,117.0,7.0,2.1025641025641026,0.05982905982905983
1687,402.0,163.0,10.0,2.4662576687116564,0.06134969325153374
1688,423.0,198.0,12.0,2.1363636363636362,0.06060606060606061
1689,398.0,164.0,7.0,2.426829268292683,0.042682926829268296
1690,435.0,225.0,18.0,1.9333333333333333,0.08
1691,373.0,175.0,12.0,2.1314285714285712,0.06857142857142857
1692,293.0,139.0,11.0,2.1079136690647484,0.07913669064748201
1693,242.0,92.0,11.0,2.630434782608696,0.11956521739130435
1694,409.0,163.0,9.0,2.5092024539877302,0.05521472392638037
1695,418.0,185.0,13.0,2.2594594594594595,0.07027027027027027
1696,417.0,168.0,11.0,2.482142857142857,0.06547619047619048
1697,391.0,141.0,7.0,2.773049645390071,0.04964539007092199
1698,382.0,241.0,18.0,1.5850622406639003,0.07468879668049792
1699,259.0,135.0,8.0,1.9185185185185185,0.05925925925925926
1700,251.0,122.0,11.0,2.057377049180328,0.09016393442622951
1701,416.0,195.0,11.0,2.1333333333333333,0.05641025641025641
1702,409.0,159.0,9.0,2.5723270440251573,0.05660377358490566
1703,395.0,149.0,11.0,2.651006711409396,0.0738255033557047
1704,366.0,166.0,11.0,2.2048192771084336,0.06626506024096386
1705,386.0,219.0,19.0,1.7625570776255708,0.0867579908675799
1706,266.0,111.0,10.0,2.3963963963963963,0.09009009009009009
1707,250.0,109.0,12.0,2.293577981651376,0.11009174311926606
1708,421.0,194.0,27.0,2.170103092783505,0.13917525773195877
1709,440.0,184.0,13.0,2.391304347826087,0.07065217391304347
1710,402.0,195.0,16.0,2.0615384615384613,0.08205128205128205
1711,416.0,204.0,8.0,2.0392156862745097,0.0392156862745098
1712,390.0,159.0,13.0,2.452830188679245,0.08176100628930817
1713,289.0,111.0,7.0,2.6036036036036037,0.06306306306306306
1714,256.0,134.0,8.0,1.9104477611940298,0.05970149253731343
1715,408.0,194.0,16.0,2.1030927835051547,0.08247422680412371
1716,414.0,165.0,9.0,2.5090909090909093,0.05454545454545454
1717,403.0,176.0,14.0,2.289772727272727,0.07954545454545454
1718,401.0,179.0,14.0,2.2402234636871508,0.0782122905027933
1719,388.0,203.0,13.0,1.9113300492610839,0.06403940886699508
1720,259.0,109.0,6.0,2.376146788990826,0.05504587155963303
1721,246.0,105.0,10.0,2.342857142857143,0.09523809523809523
1722,425.0,195.0,18.0,2.1794871794871793,0.09230769230769231
1723,425.0,186.0,12.0,2.28494623655914,0.06451612903225806
1724,440.0,176.0,18.0,2.5,0.10227272727272728
1725,435.0,227.0,14.0,1.9162995594713657,0.06167400881057269
1726,415.0,174.0,8.0,2.3850574712643677,0.04597701149425287
1727,268.0,112.0,7.0,2.392857142857143,0.0625
1728,289.0,112.0,9.0,2.580357142857143,0.08035714285714286
1729,449.0,208.0,20.0,2.1586538461538463,0.09615384615384616
1730,453.0,197.0,23.0,2.299492385786802,0.116751269035533
1731,447.0,272.0,20.0,1.6433823529411764,0.07352941176470588
1732,421.0,194.0,17.0,2.170103092783505,0.08762886597938144
1733,420.0,211.0,15.0,1.990521327014218,0.07109004739336493
1734,302.0,137.0,7.0,2.204379562043796,0.051094890510948905
1735,283.0,143.0,8.0,1.979020979020979,0.055944055944055944
1736,439.0,195.0,14.0,2.2512820512820513,0.07179487179487179
1737,474.0,232.0,12.0,2.043103448275862,0.05172413793103448
1738,446.0,184.0,15.0,2.4239130434782608,0.08152173913043478
1739,436.0,167.0,10.0,2.6107784431137726,0.059880239520958084
1740,414.0,164.0,7.0,2.524390243902439,0.042682926829268296
1741,293.0,114.0,9.0,2.5701754385964914,0.07894736842105263
1742,269.0,140.0,13.0,1.9214285714285715,0.09285714285714286
1743,446.0,185.0,18.0,2.4108108108108106,0.0972972972972973
1744,475.0,272.0,19.0,1.7463235294117647,0.06985294117647059
1745,440.0,247.0,16.0,1.7813765182186234,0.06477732793522267
1746,377.0,175.0,13.0,2.1542857142857144,0.07428571428571429
1747,359.0,159.0,11.0,2.257861635220126,0.06918238993710692
1748,258.0,130.0,10.0,1.9846153846153847,0.07692307692307693
1749,237.0,93.0,11.0,2.5483870967741935,0.11827956989247312
1750,376.0,166.0,14.0,2.2650602409638556,0.08433734939759036
1751,397.0,185.0,11.0,2.145945945945946,0.05945945945945946
1752,383.0,174.0,13.0,2.2011494252873565,0.07471264367816093
1753,395.0,195.0,13.0,2.0256410256410255,0.06666666666666667
1754,369.0,176.0,11.0,2.096590909090909,0.0625
1755,268.0,117.0,10.0,2.2905982905982905,0.08547008547008547
1756,242.0,92.0,5.0,2.630434782608696,0.05434782608695652
1757,378.0,180.0,14.0,2.1,0.07777777777777778
1758,393.0,208.0,18.0,1.8894230769230769,0.08653846153846154
1759,369.0,157.0,10.0,2.3503184713375798,0.06369426751592357
1760,381.0,159.0,14.0,2.3962264150943398,0.0880503144654088
1761,361.0,146.0,9.0,2.4726027397260273,0.06164383561643835
1762,229.0,123.0,7.0,1.8617886178861789,0.056910569105691054
1763,230.0,86.0,4.0,2.6744186046511627,0.046511627906976744
1764,377.0,198.0,11.0,1.904040404040404,0.05555555555555555
1765,399.0,157.0,8.0,2.5414012738853504,0.050955414012738856
1766,387.0,172.0,12.0,2.25,0.06976744186046512
1767,413.0,168.0,15.0,2.4583333333333335,0.08928571428571429
1768,363.0,186.0,21.0,1.9516129032258065,0.11290322580645161
1769,243.0,104.0,5.0,2.3365384615384617,0.04807692307692308
1770,247.0,104.0,10.0,2.375,0.09615384615384616
1771,387.0,163.0,15.0,2.374233128834356,0.09202453987730061
1772,392.0,186.0,9.0,2.10752688172043,0.04838709677419355
1773,377.0,168.0,10.0,2.244047619047619,0.05952380952380952
1774,401.0,188.0,10.0,2.132978723404255,0.05319148936170213
1775,363.0,166.0,16.0,2.1867469879518073,0.0963855421686747
1776,242.0,107.0,6.0,2.2616822429906542,0.056074766355140186
